DATE,GROSS_LEV_AVG_EU_RA,NET_LEV_AVG_EU_RA,GROSS_LEV_MEDIAN_US_RA,NET_LEV_MEDIAN_US_RA,GROSS_LEV_MEDIAN_ASIA_RA,NET_LEV_MEDIAN_ASIA_RA
"9/22/17","1.9268","0.4192","1.6403","0.4846","1.4945","0.5954"
"9/25/17","1.9213","0.4124","1.6452","0.4784","1.4944","0.5848"
"9/26/17","1.9187","0.4071","1.6471","0.4724","1.4856","0.5726"
"9/27/17","1.9183","0.4051","1.6507","0.4706","1.4833","0.5678"
"9/28/17","1.9229","0.4036","1.6551","0.4671","1.4848","0.5591"
"9/29/17","1.9406","0.4041","1.6555","0.4653","1.4866","0.5597"
"10/2/17","1.9532","0.4057","1.6581","0.4641","1.4969","0.5704"
"10/3/17","1.9630","0.4067","1.6648","0.4649","1.5066","0.5830"
"10/4/17","1.9671","0.4063","1.6642","0.4623","1.5104","0.5862"
"10/5/17","1.9650","0.4050","1.6635","0.4640","1.5166","0.5931"
"10/6/17","1.9574","0.4019","1.6638","0.4624","1.5205","0.6002"
"10/9/17","1.9504","0.3984","1.6569","0.4600","1.5169","0.5989"
"10/10/17","1.9430","0.3954","1.6565","0.4593","1.5227","0.6027"
"10/11/17","1.9463","0.3959","1.6582","0.4608","1.5260","0.6036"
"10/12/17","1.9479","0.3970","1.6610","0.4555","1.5324","0.6033"
"10/13/17","1.9431","0.3998","1.6664","0.4551","1.5425","0.6016"
"10/16/17","1.9426","0.4044","1.6696","0.4560","1.5539","0.6067"
"10/17/17","1.9424","0.4098","1.6666","0.4543","1.5549","0.6068"
"10/18/17","1.9367","0.4126","1.6653","0.4528","1.5591","0.6078"
"10/19/17","1.9382","0.4134","1.6653","0.4536","1.5676","0.6033"
"10/20/17","1.9393","0.4143","1.6633","0.4568","1.5708","0.6031"
"10/23/17","1.9403","0.4158","1.6640","0.4593","1.5743","0.5966"
"10/24/17","1.9401","0.4160","1.6690","0.4641","1.5837","0.5903"
"10/25/17","1.9396","0.4158","1.6709","0.4649","1.5897","0.5870"
"10/26/17","1.9373","0.4201","1.6733","0.4696","1.5890","0.5881"
"10/27/17","1.9244","0.4216","1.6722","0.4709","1.5936","0.5856"
"10/30/17","1.9118","0.4228","1.6698","0.4715","1.5904","0.5898"
"10/31/17","1.9112","0.4270","1.6678","0.4725","1.5851","0.5941"
"11/1/17","1.9102","0.4320","1.6651","0.4773","1.5799","0.5964"
"11/2/17","1.9112","0.4354","1.6612","0.4779","1.5751","0.6032"
"11/3/17","1.9226","0.4401","1.6603","0.4787","1.5674","0.6068"
"11/6/17","1.9373","0.4445","1.6528","0.4832","1.5631","0.6096"
"11/7/17","1.9409","0.4445","1.6417","0.4832","1.5625","0.6099"
"11/8/17","1.9506","0.4437","1.6314","0.4817","1.5615","0.6134"
"11/9/17","1.9610","0.4407","1.6224","0.4820","1.5628","0.6102"
"11/10/17","1.9718","0.4340","1.6150","0.4818","1.5608","0.6122"
"11/13/17","1.9741","0.4261","1.6148","0.4782","1.5655","0.6161"
"11/14/17","1.9763","0.4186","1.6157","0.4753","1.5615","0.6172"
"11/15/17","1.9750","0.4092","1.6172","0.4728","1.5632","0.6125"
"11/16/17","1.9723","0.4047","1.6156","0.4740","1.5652","0.6138"
"11/17/17","1.9674","0.4042","1.6136","0.4779","1.5715","0.6151"
"11/20/17","1.9670","0.4053","1.6083","0.4811","1.5732","0.6122"
"11/21/17","1.9692","0.4054","1.6041","0.4890","1.5781","0.6193"
"11/22/17","1.9691","0.4082","1.6022","0.4969","1.5843","0.6264"
"11/23/17","1.9688","0.4086","1.6023","0.5014","1.5864","0.6261"
"11/24/17","1.9684","0.4097","1.6043","0.5039","1.5868","0.6256"
"11/27/17","1.9686","0.4092","1.6101","0.5071","1.5873","0.6262"
"11/28/17","1.9675","0.4089","1.6179","0.5115","1.5860","0.6212"
"11/29/17","1.9689","0.4062","1.6294","0.5130","1.5739","0.6184"
"11/30/17","1.9710","0.4035","1.6417","0.5155","1.5593","0.6171"
"12/1/17","1.9732","0.3973","1.6516","0.5154","1.5437","0.6141"
"12/4/17","1.9781","0.3940","1.6600","0.5162","1.5315","0.6118"
"12/5/17","1.9805","0.3915","1.6627","0.5135","1.5255","0.6111"
"12/6/17","1.9780","0.3905","1.6569","0.5123","1.5201","0.6076"
"12/7/17","1.9741","0.3896","1.6495","0.5122","1.5210","0.6097"
"12/8/17","1.9707","0.3917","1.6441","0.5147","1.5172","0.6109"
"12/11/17","1.9661","0.3914","1.6404","0.5185","1.5187","0.6141"
"12/12/17","1.9618","0.3917","1.6391","0.5212","1.5124","0.6153"
"12/13/17","1.9583","0.3914","1.6396","0.5266","1.5151","0.6188"
"12/14/17","1.9533","0.3893","1.6369","0.5288","1.5201","0.6195"
"12/15/17","1.9483","0.3846","1.6348","0.5320","1.5260","0.6159"
"12/18/17","1.9408","0.3819","1.6307","0.5352","1.5250","0.6120"
"12/19/17","1.9326","0.3796","1.6235","0.5395","1.5244","0.6118"
"12/20/17","1.9291","0.3759","1.6156","0.5420","1.5156","0.6094"
"12/21/17","1.9278","0.3732","1.6108","0.5456","1.5098","0.6081"
"12/22/17","1.9251","0.3711","1.6045","0.5463","1.5101","0.6127"
"12/25/17","1.9223","0.3686","1.6004","0.5464","1.5118","0.6140"
"12/26/17","1.9222","0.3663","1.6037","0.5458","1.5183","0.6150"
"12/27/17","1.9176","0.3665","1.6056","0.5442","1.5213","0.6166"
"12/28/17","1.9134","0.3652","1.6089","0.5418","1.5140","0.6201"
"12/29/17","1.9234","0.3634","1.6129","0.5364","1.5069","0.6211"
"1/1/18","1.9301","0.3610","1.6172","0.5309","1.4936","0.6210"
"1/2/18","1.9351","0.3585","1.6195","0.5298","1.4847","0.6221"
"1/3/18","1.9403","0.3566","1.6227","0.5294","1.4803","0.6263"
"1/4/18","1.9448","0.3564","1.6330","0.5320","1.4840","0.6327"
"1/5/18","1.9396","0.3571","1.6379","0.5424","1.4868","0.6417"
"1/8/18","1.9386","0.3567","1.6418","0.5493","1.4933","0.6565"
"1/9/18","1.9404","0.3576","1.6418","0.5537","1.4942","0.6631"
"1/10/18","1.9440","0.3577","1.6450","0.5565","1.5054","0.6708"
"1/11/18","1.9441","0.3579","1.6400","0.5590","1.5123","0.6685"
"1/12/18","1.9414","0.3598","1.6415","0.5581","1.5216","0.6669"
"1/15/18","1.9376","0.3617","1.6440","0.5608","1.5332","0.6633"
"1/16/18","1.9416","0.3642","1.6483","0.5570","1.5454","0.6681"
"1/17/18","1.9467","0.3676","1.6530","0.5562","1.5470","0.6684"
"1/18/18","1.9564","0.3700","1.6566","0.5562","1.5499","0.6768"
"1/19/18","1.9653","0.3727","1.6591","0.5551","1.5545","0.6814"
"1/22/18","1.9770","0.3762","1.6616","0.5538","1.5544","0.6860"
"1/23/18","1.9821","0.3791","1.6641","0.5549","1.5552","0.6912"
"1/24/18","1.9859","0.3803","1.6648","0.5564","1.5608","0.6977"
"1/25/18","1.9884","0.3799","1.6710","0.5555","1.5635","0.6965"
"1/26/18","1.9923","0.3790","1.6785","0.5555","1.5636","0.6982"
"1/29/18","1.9913","0.3771","1.6841","0.5563","1.5603","0.6926"
"1/30/18","1.9884","0.3737","1.6849","0.5531","1.5557","0.6779"
"1/31/18","1.9872","0.3717","1.6835","0.5461","1.5484","0.6645"
"2/1/18","1.9875","0.3709","1.6727","0.5405","1.5440","0.6564"
"2/2/18","1.9825","0.3635","1.6609","0.5316","1.5357","0.6440"
"2/5/18","1.9789","0.3537","1.6470","0.5201","1.5343","0.6300"
"2/6/18","1.9687","0.3543","1.6397","0.5180","1.5212","0.6257"
"2/7/18","1.9580","0.3538","1.6332","0.5179","1.5123","0.6191"
"2/8/18","1.9478","0.3526","1.6263","0.5135","1.4984","0.6065"
"2/9/18","1.9442","0.3578","1.6177","0.5134","1.4855","0.5980"
"2/12/18","1.9471","0.3667","1.6145","0.5189","1.4658","0.6008"
"2/13/18","1.9550","0.3649","1.6075","0.5226","1.4546","0.5950"
"2/14/18","1.9645","0.3656","1.6039","0.5313","1.4492","0.5997"
"2/15/18","1.9754","0.3688","1.6062","0.5456","1.4465","0.6119"
"2/16/18","1.9799","0.3697","1.6072","0.5567","1.4455","0.6214"
"2/19/18","1.9793","0.3702","1.6060","0.5635","1.4506","0.6279"
"2/20/18","1.9781","0.3702","1.6044","0.5679","1.4619","0.6374"
"2/21/18","1.9749","0.3678","1.6024","0.5661","1.4605","0.6352"
"2/22/18","1.9699","0.3634","1.6037","0.5598","1.4597","0.6269"
"2/23/18","1.9705","0.3601","1.6055","0.5586","1.4585","0.6206"
"2/26/18","1.9724","0.3568","1.6053","0.5607","1.4614","0.6184"
"2/27/18","1.9708","0.3529","1.6055","0.5586","1.4590","0.6128"
"2/28/18","1.9668","0.3485","1.6012","0.5526","1.4640","0.6066"
"3/1/18","1.9598","0.3439","1.5969","0.5479","1.4725","0.5983"
"3/2/18","1.9542","0.3391","1.5941","0.5422","1.4763","0.5871"
"3/5/18","1.9481","0.3362","1.5934","0.5375","1.4766","0.5698"
"3/6/18","1.9489","0.3347","1.5973","0.5389","1.4809","0.5604"
"3/7/18","1.9528","0.3349","1.6090","0.5454","1.4829","0.5521"
"3/8/18","1.9618","0.3371","1.6165","0.5532","1.4831","0.5547"
"3/9/18","1.9685","0.3426","1.6253","0.5603","1.4829","0.5598"
"3/12/18","1.9745","0.3462","1.6316","0.5633","1.4827","0.5700"
"3/13/18","1.9787","0.3488","1.6295","0.5622","1.4794","0.5803"
"3/14/18","1.9821","0.3499","1.6272","0.5604","1.4764","0.5876"
"3/15/18","1.9804","0.3515","1.6292","0.5574","1.4727","0.5918"
"3/16/18","1.9712","0.3511","1.6270","0.5525","1.4742","0.5923"
"3/19/18","1.9593","0.3506","1.6229","0.5451","1.4709","0.5873"
"3/20/18","1.9434","0.3502","1.6218","0.5406","1.4698","0.5761"
"3/21/18","1.9286","0.3511","1.6186","0.5363","1.4680","0.5681"
"3/22/18","1.9151","0.3460","1.6160","0.5293","1.4683","0.5554"
"3/23/18","1.9117","0.3411","1.6101","0.5218","1.4673","0.5449"
"3/26/18","1.9138","0.3359","1.6101","0.5185","1.4754","0.5454"
"3/27/18","1.9221","0.3321","1.6150","0.5131","1.4804","0.5502"
"3/28/18","1.9278","0.3271","1.6145","0.5102","1.4813","0.5499"
"3/29/18","1.9304","0.3278","1.6133","0.5131","1.4811","0.5494"
"3/30/18","1.9314","0.3287","1.6196","0.5167","1.4772","0.5514"
"4/2/18","1.9292","0.3296","1.6189","0.5157","1.4687","0.5443"
"4/3/18","1.9245","0.3305","1.6178","0.5193","1.4589","0.5354"
"4/4/18","1.9224","0.3304","1.6173","0.5209","1.4573","0.5340"
"4/5/18","1.9243","0.3291","1.6156","0.5221","1.4520","0.5365"
"4/6/18","1.9230","0.3268","1.6125","0.5200","1.4488","0.5419"
"4/9/18","1.9290","0.3273","1.6170","0.5243","1.4388","0.5435"
"4/10/18","1.9393","0.3290","1.6280","0.5267","1.4380","0.5516"
"4/11/18","1.9497","0.3320","1.6398","0.5287","1.4286","0.5594"
"4/12/18","1.9609","0.3356","1.6502","0.5299","1.4228","0.5672"
"4/13/18","1.9757","0.3401","1.6587","0.5329","1.4259","0.5691"
"4/16/18","1.9833","0.3437","1.6657","0.5327","1.4346","0.5737"
"4/17/18","1.9871","0.3480","1.6629","0.5352","1.4430","0.5663"
"4/18/18","1.9896","0.3531","1.6718","0.5380","1.4517","0.5601"
"4/19/18","1.9928","0.3583","1.6726","0.5375","1.4597","0.5554"
"4/20/18","1.9928","0.3616","1.6726","0.5360","1.4619","0.5512"
"4/23/18","1.9924","0.3635","1.6680","0.5361","1.4674","0.5403"
"4/24/18","1.9926","0.3629","1.6644","0.5300","1.4612","0.5377"
"4/25/18","1.9889","0.3604","1.6479","0.5269","1.4580","0.5352"
"4/26/18","1.9870","0.3577","1.6433","0.5245","1.4446","0.5289"
"4/27/18","1.9875","0.3572","1.6433","0.5252","1.4320","0.5236"
"4/30/18","1.9878","0.3562","1.6471","0.5217","1.4159","0.5263"
"5/1/18","1.9861","0.3549","1.6507","0.5202","1.4082","0.5254"
"5/2/18","1.9898","0.3566","1.6570","0.5152","1.4032","0.5242"
"5/3/18","1.9881","0.3560","1.6565","0.5121","1.4045","0.5253"
"5/4/18","1.9870","0.3556","1.6554","0.5109","1.4092","0.5235"
"5/7/18","1.9879","0.3571","1.6547","0.5130","1.4220","0.5222"
"5/8/18","1.9912","0.3580","1.6554","0.5184","1.4307","0.5262"
"5/9/18","1.9931","0.3576","1.6555","0.5264","1.4302","0.5232"
"5/10/18","1.9959","0.3591","1.6610","0.5337","1.4408","0.5200"
"5/11/18","1.9999","0.3605","1.6657","0.5387","1.4395","0.5246"
"5/14/18","2.0027","0.3615","1.6691","0.5433","1.4350","0.5299"
"5/15/18","2.0026","0.3623","1.6657","0.5442","1.4324","0.5277"
"5/16/18","2.0034","0.3623","1.6645","0.5440","1.4338","0.5317"
"5/17/18","2.0028","0.3634","1.6603","0.5429","1.4277","0.5385"
"5/18/18","1.9994","0.3630","1.6533","0.5385","1.4307","0.5416"
"5/21/18","1.9968","0.3620","1.6495","0.5358","1.4265","0.5439"
"5/22/18","1.9954","0.3643","1.6521","0.5340","1.4242","0.5494"
"5/23/18","1.9935","0.3656","1.6526","0.5321","1.4279","0.5488"
"5/24/18","1.9928","0.3654","1.6544","0.5292","1.4308","0.5400"
"5/25/18","1.9910","0.3637","1.6529","0.5304","1.4309","0.5315"
"5/28/18","2.0120","0.3655","1.6502","0.5285","1.4334","0.5273"
"5/29/18","2.0249","0.3564","1.6479","0.5275","1.4351","0.5187"
"5/30/18","2.0307","0.3551","1.6488","0.5268","1.4304","0.5128"
"5/31/18","2.0471","0.3520","1.6475","0.5280","1.4265","0.5171"
"6/1/18","2.0589","0.3515","1.6524","0.5291","1.4212","0.5198"
"6/4/18","2.0494","0.3496","1.6577","0.5303","1.4173","0.5182"
"6/5/18","2.0489","0.3570","1.6643","0.5315","1.4134","0.5213"
"6/6/18","2.0582","0.3584","1.6706","0.5332","1.4132","0.5321"
"6/7/18","2.0604","0.3616","1.6789","0.5330","1.4139","0.5361"
"6/8/18","2.0557","0.3675","1.6894","0.5321","1.4222","0.5405"
"6/11/18","2.0528","0.3736","1.6968","0.5331","1.4309","0.5463"
"6/12/18","2.0482","0.3794","1.6993","0.5348","1.4427","0.5519"
"6/13/18","2.0309","0.3821","1.7006","0.5339","1.4536","0.5542"
"6/14/18","2.0098","0.3849","1.6939","0.5360","1.4643","0.5563"
"6/15/18","2.0019","0.3813","1.6795","0.5366","1.4685","0.5580"
"6/18/18","1.9875","0.3774","1.6671","0.5353","1.4731","0.5554"
"6/19/18","1.9745","0.3707","1.6575","0.5315","1.4669","0.5383"
"6/20/18","1.9732","0.3684","1.6459","0.5308","1.4618","0.5195"
"6/21/18","1.9745","0.3655","1.6407","0.5259","1.4544","0.5023"
"6/22/18","1.9771","0.3680","1.6409","0.5236","1.4476","0.4864"
"6/25/18","1.9840","0.3661","1.6385","0.5198","1.4345","0.4685"
"6/26/18","1.9896","0.3652","1.6376","0.5175","1.4317","0.4643"
"6/27/18","1.9892","0.3619","1.6334","0.5102","1.4318","0.4582"
"6/28/18","1.9911","0.3577","1.6311","0.5077","1.4305","0.4539"
"6/29/18","1.9800","0.3589","1.6256","0.5039","1.4313","0.4518"
"7/2/18","1.9798","0.3565","1.6259","0.5053","1.4354","0.4528"
"7/3/18","1.9777","0.3544","1.6285","0.5041","1.4377","0.4512"
"7/4/18","1.9792","0.3530","1.6348","0.5058","1.4339","0.4468"
"7/5/18","1.9778","0.3539","1.6403","0.5069","1.4320","0.4437"
"7/6/18","1.9918","0.3476","1.6441","0.5090","1.4314","0.4421"
"7/9/18","1.9956","0.3480","1.6465","0.5102","1.4272","0.4462"
"7/10/18","2.0058","0.3500","1.6502","0.5135","1.4148","0.4518"
"7/11/18","2.0122","0.3508","1.6546","0.5156","1.4083","0.4622"
"7/12/18","2.0177","0.3508","1.6578","0.5182","1.4005","0.4676"
"7/13/18","2.0228","0.3507","1.6644","0.5207","1.3906","0.4774"
"7/16/18","2.0277","0.3470","1.6664","0.5207","1.3856","0.4793"
"7/17/18","2.0283","0.3410","1.6645","0.5205","1.3884","0.4749"
"7/18/18","2.0324","0.3360","1.6633","0.5227","1.3863","0.4723"
"7/19/18","2.0356","0.3303","1.6621","0.5221","1.3810","0.4673"
"7/20/18","2.0373","0.3231","1.6592","0.5197","1.3795","0.4575"
"7/23/18","2.0368","0.3198","1.6542","0.5172","1.3768","0.4486"
"7/24/18","2.0365","0.3192","1.6446","0.5141","1.3729","0.4598"
"7/25/18","2.0352","0.3183","1.6319","0.5116","1.3682","0.4690"
"7/26/18","2.0330","0.3176","1.6204","0.5101","1.3739","0.4823"
"7/27/18","2.0345","0.3187","1.6089","0.5062","1.3768","0.4907"
"7/30/18","2.0378","0.3167","1.6007","0.5006","1.3785","0.4975"
"7/31/18","2.0400","0.3139","1.5969","0.4973","1.3795","0.4853"
"8/1/18","2.0370","0.3107","1.5956","0.4905","1.3844","0.4731"
"8/2/18","2.0354","0.3075","1.5910","0.4849","1.3830","0.4579"
"8/3/18","2.0280","0.3075","1.5900","0.4852","1.3840","0.4429"
"8/6/18","2.0200","0.3088","1.5919","0.4877","1.3915","0.4298"
"8/7/18","2.0140","0.3110","1.5947","0.4906","1.3985","0.4297"
"8/8/18","2.0187","0.3146","1.6013","0.4961","1.3976","0.4333"
"8/9/18","2.0197","0.3183","1.6082","0.5003","1.3956","0.4405"
"8/10/18","2.0187","0.3174","1.6141","0.5006","1.3898","0.4405"
"8/13/18","2.0167","0.3164","1.6108","0.4986","1.3833","0.4379"
"8/14/18","2.0147","0.3151","1.6053","0.4960","1.3790","0.4312"
"8/15/18","2.0096","0.3112","1.5949","0.4906","1.3820","0.4146"
"8/16/18","2.0084","0.3076","1.5892","0.4865","1.3833","0.3996"
"8/17/18","2.0095","0.3049","1.5840","0.4849","1.3779","0.3908"
"8/20/18","2.0145","0.3047","1.5857","0.4880","1.3679","0.3889"
"8/21/18","2.0215","0.3053","1.5892","0.4927","1.3616","0.3928"
"8/22/18","2.0271","0.3085","1.5927","0.4994","1.3490","0.4029"
"8/23/18","2.0318","0.3113","1.5950","0.5046","1.3356","0.4106"
"8/24/18","2.0378","0.3144","1.5968","0.5094","1.3335","0.4192"
"8/27/18","2.0411","0.3174","1.6015","0.5131","1.3303","0.4317"
"8/28/18","2.0411","0.3183","1.6047","0.5134","1.3240","0.4319"
"8/29/18","2.0393","0.3199","1.6106","0.5169","1.3243","0.4337"
"8/30/18","2.0367","0.3200","1.6166","0.5182","1.3264","0.4333"
"8/31/18","2.0333","0.3196","1.6200","0.5177","1.3250","0.4338"
"9/3/18","2.0281","0.3177","1.6215","0.5148","1.3324","0.4273"
"9/4/18","2.0232","0.3166","1.6220","0.5106","1.3328","0.4237"
"9/5/18","2.0249","0.3126","1.6192","0.5024","1.3340","0.4110"
"9/6/18","2.0299","0.3106","1.6118","0.4938","1.3373","0.3931"
"9/7/18","2.0347","0.3101","1.6091","0.4875","1.3361","0.3761"
"9/10/18","2.0417","0.3119","1.6077","0.4835","1.3281","0.3631"
"9/11/18","2.0494","0.3145","1.6068","0.4822","1.3257","0.3535"
"9/12/18","2.0543","0.3185","1.6068","0.4837","1.3202","0.3523"
"9/13/18","2.0577","0.3218","1.6128","0.4880","1.3168","0.3595"
"9/14/18","2.0626","0.3266","1.6121","0.4927","1.3176","0.3720"
"9/17/18","2.0657","0.3258","1.6161","0.4922","1.3125","0.3731"
"9/18/18","2.0666","0.3252","1.6209","0.4942","1.3118","0.3784"
"9/19/18","2.0641","0.3252","1.6263","0.4930","1.3077","0.3833"
"9/20/18","2.0668","0.3247","1.6290","0.4955","1.3086","0.3919"
"9/21/18","2.0602","0.3218","1.6361","0.4947","1.3077","0.3960"
"9/24/18","2.0525","0.3226","1.6355","0.4996","1.3112","0.4069"
"9/25/18","2.0459","0.3228","1.6323","0.5006","1.3132","0.4118"
"9/26/18","2.0381","0.3215","1.6291","0.5021","1.3190","0.4153"
"9/27/18","2.0259","0.3218","1.6274","0.5012","1.3187","0.4134"
"9/28/18","2.0202","0.3202","1.6267","0.5007","1.3214","0.4125"
"10/1/18","2.0086","0.3180","1.6252","0.4965","1.3232","0.4138"
"10/2/18","1.9988","0.3136","1.6237","0.4913","1.3240","0.4109"
"10/3/18","1.9896","0.3105","1.6221","0.4874","1.3232","0.4085"
"10/4/18","1.9787","0.3045","1.6165","0.4821","1.3204","0.4037"
"10/5/18","1.9683","0.2974","1.6089","0.4762","1.3124","0.3920"
"10/8/18","1.9626","0.2883","1.6014","0.4718","1.3073","0.3771"
"10/9/18","1.9638","0.2830","1.5976","0.4689","1.2997","0.3647"
"10/10/18","1.9639","0.2726","1.5910","0.4602","1.2923","0.3480"
"10/11/18","1.9663","0.2632","1.5866","0.4510","1.2859","0.3341"
"10/12/18","1.9702","0.2606","1.5814","0.4451","1.2842","0.3276"
"10/15/18","1.9786","0.2628","1.5785","0.4412","1.2871","0.3249"
"10/16/18","1.9848","0.2661","1.5755","0.4415","1.2867","0.3278"
"10/17/18","1.9917","0.2737","1.5739","0.4471","1.2924","0.3394"
"10/18/18","1.9945","0.2807","1.5736","0.4483","1.2982","0.3463"
"10/19/18","1.9912","0.2809","1.5726","0.4472","1.2986","0.3501"
"10/22/18","1.9875","0.2779","1.5711","0.4454","1.2983","0.3534"
"10/23/18","1.9789","0.2680","1.5645","0.4415","1.3010","0.3484"
"10/24/18","1.9703","0.2566","1.5575","0.4358","1.3013","0.3362"
"10/25/18","1.9647","0.2496","1.5535","0.4387","1.3022","0.3372"
"10/26/18","1.9628","0.2456","1.5509","0.4419","1.3073","0.3377"
"10/29/18","1.9608","0.2437","1.5482","0.4444","1.3106","0.3429"
"10/30/18","1.9615","0.2456","1.5483","0.4455","1.3115","0.3495"
"10/31/18","1.9645","0.2521","1.5449","0.4519","1.3138","0.3625"
"11/1/18","1.9700","0.2580","1.5429","0.4575","1.3157","0.3766"
"11/2/18","1.9720","0.2626","1.5435","0.4616","1.3187","0.3955"
"11/5/18","1.9691","0.2647","1.5470","0.4640","1.3131","0.4064"
"11/6/18","1.9641","0.2655","1.5521","0.4655","1.3125","0.4226"
"11/7/18","1.9586","0.2651","1.5618","0.4662","1.3079","0.4350"
"11/8/18","1.9488","0.2616","1.5650","0.4612","1.3055","0.4360"
"11/9/18","1.9439","0.2581","1.5649","0.4565","1.3010","0.4182"
"11/12/18","1.9403","0.2541","1.5631","0.4500","1.3022","0.4080"
"11/13/18","1.9333","0.2512","1.5598","0.4443","1.2965","0.3959"
"11/14/18","1.9272","0.2473","1.5589","0.4347","1.2943","0.3818"
"11/15/18","1.9218","0.2441","1.5595","0.4308","1.2913","0.3726"
"11/16/18","1.9161","0.2409","1.5629","0.4269","1.2859","0.3706"
"11/19/18","1.9108","0.2395","1.5641","0.4230","1.2817","0.3659"
"11/20/18","1.9044","0.2364","1.5576","0.4161","1.2826","0.3583"
"11/21/18","1.8984","0.2357","1.5519","0.4147","1.2808","0.3537"
"11/22/18","1.8893","0.2356","1.5459","0.4108","1.2780","0.3495"
"11/23/18","1.8861","0.2346","1.5410","0.4070","1.2786","0.3510"
"11/26/18","1.8874","0.2345","1.5393","0.4088","1.2813","0.3552"
"11/27/18","1.9027","0.2362","1.5476","0.4114","1.2802","0.3613"
"11/28/18","1.9152","0.2359","1.5539","0.4164","1.2795","0.3693"
"11/29/18","1.9335","0.2378","1.5609","0.4211","1.2809","0.3764"
"11/30/18","1.9460","0.2416","1.5685","0.4271","1.2794","0.3821"
"12/3/18","1.9565","0.2453","1.5727","0.4351","1.2777","0.3948"
"12/4/18","1.9538","0.2464","1.5660","0.4382","1.2772","0.3996"
"12/5/18","1.9535","0.2465","1.5576","0.4354","1.2762","0.4013"
"12/6/18","1.9518","0.2420","1.5509","0.4346","1.2698","0.3981"
"12/7/18","1.9493","0.2368","1.5420","0.4292","1.2631","0.3970"
"12/10/18","1.9442","0.2302","1.5333","0.4206","1.2542","0.3816"
"12/11/18","1.9420","0.2289","1.5316","0.4209","1.2447","0.3756"
"12/12/18","1.9393","0.2304","1.5327","0.4234","1.2441","0.3814"
"12/13/18","1.9362","0.2340","1.5304","0.4230","1.2462","0.3847"
"12/14/18","1.9324","0.2368","1.5277","0.4240","1.2408","0.3838"
"12/17/18","1.9283","0.2413","1.5212","0.4229","1.2356","0.3861"
"12/18/18","1.9237","0.2440","1.5178","0.4212","1.2306","0.3795"
"12/19/18","1.9163","0.2455","1.5087","0.4156","1.2162","0.3637"
"12/20/18","1.9079","0.2475","1.4968","0.4117","1.2074","0.3521"
"12/21/18","1.8973","0.2510","1.4836","0.4124","1.2033","0.3484"
"12/24/18","1.8899","0.2540","1.4726","0.4134","1.1980","0.3437"
"12/25/18","1.8828","0.2553","1.4610","0.4118","1.1920","0.3469"
